"Module","Scenario","Region","Item","Variable","Year","Unit","Value"
"MARKET","res_2_1725cap_after_2023_ref","VIET","SFIS","INHA_nowaste","2025","[kg/p/d]",0.0355450578313905
"MARKET","res_2_1725cap_after_2023_ref","VIET","OAQU","INHA_nowaste","2025","[kg/p/d]",0.0166198114358794
"MARKET","res_2_1725cap_after_2023_ref","VIET","FENI","INHA_nowaste","2025","[kg/p/d]",0.0409842052976202
"MARKET","res_2_1725cap_after_2023_ref","THAI","BARL","INHA_nowaste","2025","[kg/p/d]",0.0151569302011879
"MARKET","res_2_1725cap_after_2023_ref","THAI","OATS","INHA_nowaste","2025","[kg/p/d]",5.40935856318621e-05
"MARKET","res_2_1725cap_after_2023_ref","THAI","MAIZ","INHA_nowaste","2025","[kg/p/d]",0.0227769380686083
"MARKET","res_2_1725cap_after_2023_ref","THAI","OCER","INHA_nowaste","2025","[kg/p/d]",0.000655765517751733
"MARKET","res_2_1725cap_after_2023_ref","THAI","RAPE","INHA_nowaste","2025","[kg/p/d]",0.000176045380269168
"MARKET","res_2_1725cap_after_2023_ref","THAI","SOYA","INHA_nowaste","2025","[kg/p/d]",0.00229390653885335
"MARKET","res_2_1725cap_after_2023_ref","THAI","PULS","INHA_nowaste","2025","[kg/p/d]",0.00588089415190022
"MARKET","res_2_1725cap_after_2023_ref","THAI","POTA","INHA_nowaste","2025","[kg/p/d]",0.00771890861903371
"MARKET","res_2_1725cap_after_2023_ref","THAI","TOBA","INHA_nowaste","2025","[kg/p/d]",0.00255420884417775
"MARKET","res_2_1725cap_after_2023_ref","THAI","TOMA","INHA_nowaste","2025","[kg/p/d]",0.00508560203653405
"MARKET","res_2_1725cap_after_2023_ref","THAI","OVEG","INHA_nowaste","2025","[kg/p/d]",0.0995317627638245
"MARKET","res_2_1725cap_after_2023_ref","THAI","APPL","INHA_nowaste","2025","[kg/p/d]",0.00188976962670287
"MARKET","res_2_1725cap_after_2023_ref","THAI","OFRU","INHA_nowaste","2025","[kg/p/d]",0.180455993523406
"MARKET","res_2_1725cap_after_2023_ref","THAI","CITR","INHA_nowaste","2025","[kg/p/d]",0.0318892677525991
"MARKET","res_2_1725cap_after_2023_ref","THAI","TAGR","INHA_nowaste","2025","[kg/p/d]",0.00507457662046893
"MARKET","res_2_1725cap_after_2023_ref","THAI","TABO","INHA_nowaste","2025","[kg/p/d]",2.53818976191914e-05
"MARKET","res_2_1725cap_after_2023_ref","THAI","TWIN","INHA_nowaste","2025","[kg/p/d]",0.000146356158055469
"MARKET","res_2_1725cap_after_2023_ref","THAI","WHEA","INHA_nowaste","2025","[kg/p/d]",0.0379243182245398
"MARKET","res_2_1725cap_after_2023_ref","THAI","BEEF","INHA_nowaste","2025","[kg/p/d]",0.00453223886966888
"MARKET","res_2_1725cap_after_2023_ref","THAI","PORK","INHA_nowaste","2025","[kg/p/d]",0.030761852516976
"MARKET","res_2_1725cap_after_2023_ref","THAI","SGMT","INHA_nowaste","2025","[kg/p/d]",0.000137179608760798
"MARKET","res_2_1725cap_after_2023_ref","THAI","EGGS","INHA_nowaste","2025","[kg/p/d]",0.0342807210500587
"MARKET","res_2_1725cap_after_2023_ref","THAI","POUM","INHA_nowaste","2025","[kg/p/d]",0.0429976565835896
"MARKET","res_2_1725cap_after_2023_ref","THAI","WMIO","INHA_nowaste","2025","[kg/p/d]",0.00236065776707847
"MARKET","res_2_1725cap_after_2023_ref","THAI","BUTT","INHA_nowaste","2025","[kg/p/d]",0.000663797438354284
"MARKET","res_2_1725cap_after_2023_ref","THAI","SMIP","INHA_nowaste","2025","[kg/p/d]",0.00250740206160674
"MARKET","res_2_1725cap_after_2023_ref","THAI","CHES","INHA_nowaste","2025","[kg/p/d]",0.000874330952357148
"MARKET","res_2_1725cap_after_2023_ref","THAI","FRMI","INHA_nowaste","2025","[kg/p/d]",0.0247418402756421
"MARKET","res_2_1725cap_after_2023_ref","THAI","CREM","INHA_nowaste","2025","[kg/p/d]",5.48278800242192e-05
"MARKET","res_2_1725cap_after_2023_ref","THAI","COCM","INHA_nowaste","2025","[kg/p/d]",0.00219957200160446
"MARKET","res_2_1725cap_after_2023_ref","THAI","RICE","INHA_nowaste","2025","[kg/p/d]",0.3509160794471
"MARKET","res_2_1725cap_after_2023_ref","THAI","SUGA","INHA_nowaste","2025","[kg/p/d]",0.0710389297303789
"MARKET","res_2_1725cap_after_2023_ref","THAI","SUNO","INHA_nowaste","2025","[kg/p/d]",0.00118576791400294
"MARKET","res_2_1725cap_after_2023_ref","THAI","SOYO","INHA_nowaste","2025","[kg/p/d]",0.0104975057273656
"MARKET","res_2_1725cap_after_2023_ref","THAI","OLIO","INHA_nowaste","2025","[kg/p/d]",6.51963599347158e-05
"MARKET","res_2_1725cap_after_2023_ref","THAI","PLMO","INHA_nowaste","2025","[kg/p/d]",0.0104310534199065
"MARKET","res_2_1725cap_after_2023_ref","THAI","OTHO","INHA_nowaste","2025","[kg/p/d]",0.00369885773141708
"MARKET","res_2_1725cap_after_2023_ref","THAI","COFF","INHA_nowaste","2025","[kg/p/d]",0.000662012036949259
"MARKET","res_2_1725cap_after_2023_ref","THAI","TEAS","INHA_nowaste","2025","[kg/p/d]",0.00224629229930327
"MARKET","res_2_1725cap_after_2023_ref","THAI","FFIS","INHA_nowaste","2025","[kg/p/d]",0.0299362229176151
"MARKET","res_2_1725cap_after_2023_ref","THAI","SFIS","INHA_nowaste","2025","[kg/p/d]",0.0459100746807754
"MARKET","res_2_1725cap_after_2023_ref","THAI","OAQU","INHA_nowaste","2025","[kg/p/d]",0.019698608050055
"MARKET","res_2_1725cap_after_2023_ref","THAI","FENI","INHA_nowaste","2025","[kg/p/d]",0.0220543459003329
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","RYEM","INHA_nowaste","2025","[kg/p/d]",1.02778184528195e-05
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","BARL","INHA_nowaste","2025","[kg/p/d]",0.00111286968497259
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","OATS","INHA_nowaste","2025","[kg/p/d]",3.68514024194593e-05
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","MAIZ","INHA_nowaste","2025","[kg/p/d]",0.0321166958200082
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","OCER","INHA_nowaste","2025","[kg/p/d]",0.0101979800433423
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","RAPE","INHA_nowaste","2025","[kg/p/d]",0.000218485678199071
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","SUNF","INHA_nowaste","2025","[kg/p/d]",0.00049409937716893
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","SOYA","INHA_nowaste","2025","[kg/p/d]",0.00144500171180742
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","PULS","INHA_nowaste","2025","[kg/p/d]",0.020137613694657
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","POTA","INHA_nowaste","2025","[kg/p/d]",0.0517305831871211
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","TOBA","INHA_nowaste","2025","[kg/p/d]",0.00169909421274419
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","TOMA","INHA_nowaste","2025","[kg/p/d]",0.00388015023594869
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","OVEG","INHA_nowaste","2025","[kg/p/d]",0.169082231706955
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","APPL","INHA_nowaste","2025","[kg/p/d]",0.00475509172791053
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","OFRU","INHA_nowaste","2025","[kg/p/d]",0.0783178077629268
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","CITR","INHA_nowaste","2025","[kg/p/d]",0.0122939386193603
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","TAGR","INHA_nowaste","2025","[kg/p/d]",0.00594039908374959
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","TABO","INHA_nowaste","2025","[kg/p/d]",5.36609298206419e-05
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","TWIN","INHA_nowaste","2025","[kg/p/d]",0.000138125081827923
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","WHEA","INHA_nowaste","2025","[kg/p/d]",0.216588420216985
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","BEEF","INHA_nowaste","2025","[kg/p/d]",0.0164436053369462
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","PORK","INHA_nowaste","2025","[kg/p/d]",0.0211042843167139
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","SGMT","INHA_nowaste","2025","[kg/p/d]",0.00740930557441605
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","EGGS","INHA_nowaste","2025","[kg/p/d]",0.0129980267321271
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","POUM","INHA_nowaste","2025","[kg/p/d]",0.0365589076070779
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","WHEP","INHA_nowaste","2025","[kg/p/d]",3.72346652387067e-05
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","WMIO","INHA_nowaste","2025","[kg/p/d]",0.000253841592264294
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","BUTT","INHA_nowaste","2025","[kg/p/d]",0.00233779884288685
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","SMIP","INHA_nowaste","2025","[kg/p/d]",0.00106994117957734
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","CHES","INHA_nowaste","2025","[kg/p/d]",0.00333694105909731
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","FRMI","INHA_nowaste","2025","[kg/p/d]",0.0752714668199995
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","CREM","INHA_nowaste","2025","[kg/p/d]",0.000110943168566579
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","COCM","INHA_nowaste","2025","[kg/p/d]",0.000246541104310824
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","RICE","INHA_nowaste","2025","[kg/p/d]",0.2321549094015
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","SUGA","INHA_nowaste","2025","[kg/p/d]",0.0332481628370798
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","RAPO","INHA_nowaste","2025","[kg/p/d]",0.00144392050958299
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","SUNO","INHA_nowaste","2025","[kg/p/d]",0.00233964372206309
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","SOYO","INHA_nowaste","2025","[kg/p/d]",0.00158074465933777
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","OLIO","INHA_nowaste","2025","[kg/p/d]",4.38876026377956e-05
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","PLMO","INHA_nowaste","2025","[kg/p/d]",0.00604692963864349
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","OTHO","INHA_nowaste","2025","[kg/p/d]",0.00637492604400122
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","COFF","INHA_nowaste","2025","[kg/p/d]",0.00173047142107174
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","TEAS","INHA_nowaste","2025","[kg/p/d]",0.00276093661370505
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","FFIS","INHA_nowaste","2025","[kg/p/d]",0.041399623312101
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","SFIS","INHA_nowaste","2025","[kg/p/d]",0.0160068790306608
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","OAQU","INHA_nowaste","2025","[kg/p/d]",0.00126300796497632
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_LDC","FENI","INHA_nowaste","2025","[kg/p/d]",0.0562833250852473
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","RYEM","INHA_nowaste","2025","[kg/p/d]",1.4730913032069e-05
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","BARL","INHA_nowaste","2025","[kg/p/d]",0.0066430180398121
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","OATS","INHA_nowaste","2025","[kg/p/d]",0.000543642249926769
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","MAIZ","INHA_nowaste","2025","[kg/p/d]",0.0708619753080839
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","OCER","INHA_nowaste","2025","[kg/p/d]",0.00175740847740692
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","RAPE","INHA_nowaste","2025","[kg/p/d]",3.35843423024974e-05
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","SUNF","INHA_nowaste","2025","[kg/p/d]",3.99351959678519e-05
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","SOYA","INHA_nowaste","2025","[kg/p/d]",0.00152751430702391
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","PULS","INHA_nowaste","2025","[kg/p/d]",0.0118470626495098
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","POTA","INHA_nowaste","2025","[kg/p/d]",0.0222914083713785
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","TOBA","INHA_nowaste","2025","[kg/p/d]",0.0024941404114668
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","TOMA","INHA_nowaste","2025","[kg/p/d]",0.00780123527372957
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","OVEG","INHA_nowaste","2025","[kg/p/d]",0.185471141475168
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","APPL","INHA_nowaste","2025","[kg/p/d]",0.0147048684387793
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","OFRU","INHA_nowaste","2025","[kg/p/d]",0.228011976729711
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","CITR","INHA_nowaste","2025","[kg/p/d]",0.006459963943204
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","TAGR","INHA_nowaste","2025","[kg/p/d]",0.000891723672420827
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","TWIN","INHA_nowaste","2025","[kg/p/d]",0.000420449423323542
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","WHEA","INHA_nowaste","2025","[kg/p/d]",0.094776770159052
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","BEEF","INHA_nowaste","2025","[kg/p/d]",0.0111842288440625
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","PORK","INHA_nowaste","2025","[kg/p/d]",0.0309273821763825
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","SGMT","INHA_nowaste","2025","[kg/p/d]",0.00449601585794253
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","EGGS","INHA_nowaste","2025","[kg/p/d]",0.0134158263249918
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","POUM","INHA_nowaste","2025","[kg/p/d]",0.0286855425294814
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","WMIO","INHA_nowaste","2025","[kg/p/d]",0.00103059366430383
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","BUTT","INHA_nowaste","2025","[kg/p/d]",0.000836892799044096
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","SMIP","INHA_nowaste","2025","[kg/p/d]",0.00349829924721774
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","CHES","INHA_nowaste","2025","[kg/p/d]",0.000946797911167124
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","FRMI","INHA_nowaste","2025","[kg/p/d]",0.0217971969332692
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","CREM","INHA_nowaste","2025","[kg/p/d]",0.00011200883470734
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","COCM","INHA_nowaste","2025","[kg/p/d]",0.000664312121135485
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","RICE","INHA_nowaste","2025","[kg/p/d]",0.317682939068325
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","SUGA","INHA_nowaste","2025","[kg/p/d]",0.0456652147971711
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","RAPO","INHA_nowaste","2025","[kg/p/d]",8.37069377984521e-05
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","SUNO","INHA_nowaste","2025","[kg/p/d]",0.000299425772070879
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","SOYO","INHA_nowaste","2025","[kg/p/d]",0.002151605216677
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","OLIO","INHA_nowaste","2025","[kg/p/d]",0.000104220008713735
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","PLMO","INHA_nowaste","2025","[kg/p/d]",0.00330651351264921
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","OTHO","INHA_nowaste","2025","[kg/p/d]",0.00970776077477038
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","COFF","INHA_nowaste","2025","[kg/p/d]",0.00358278516393201
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","TEAS","INHA_nowaste","2025","[kg/p/d]",0.000343238995012833
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","FFIS","INHA_nowaste","2025","[kg/p/d]",0.0159215687152965
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","SFIS","INHA_nowaste","2025","[kg/p/d]",0.0504521564998036
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","OAQU","INHA_nowaste","2025","[kg/p/d]",0.00715912682523044
"MARKET","res_2_1725cap_after_2023_ref","ASOCE_REST","FENI","INHA_nowaste","2025","[kg/p/d]",0.0443112506976182
"MARKET","res_2_1725cap_after_2023_ref","AUS","RYEM","INHA_nowaste","2025","[kg/p/d]",9.47543991415605e-05
"MARKET","res_2_1725cap_after_2023_ref","AUS","BARL","INHA_nowaste","2025","[kg/p/d]",0.0282485905643561
"MARKET","res_2_1725cap_after_2023_ref","AUS","OATS","INHA_nowaste","2025","[kg/p/d]",0.00237835526677207
"MARKET","res_2_1725cap_after_2023_ref","AUS","MAIZ","INHA_nowaste","2025","[kg/p/d]",0.0113570371764002
"MARKET","res_2_1725cap_after_2023_ref","AUS","OCER","INHA_nowaste","2025","[kg/p/d]",0.00189296309838654
"MARKET","res_2_1725cap_after_2023_ref","AUS","RAPE","INHA_nowaste","2025","[kg/p/d]",0.000226689659304078
"MARKET","res_2_1725cap_after_2023_ref","AUS","SOYA","INHA_nowaste","2025","[kg/p/d]",0.00112049863594881
"MARKET","res_2_1725cap_after_2023_ref","AUS","PULS","INHA_nowaste","2025","[kg/p/d]",0.0033997261967651
"MARKET","res_2_1725cap_after_2023_ref","AUS","POTA","INHA_nowaste","2025","[kg/p/d]",0.130990610712243
"MARKET","res_2_1725cap_after_2023_ref","AUS","TOBA","INHA_nowaste","2025","[kg/p/d]",0.00162521968338453
"MARKET","res_2_1725cap_after_2023_ref","AUS","TOMA","INHA_nowaste","2025","[kg/p/d]",0.0416683011271636
"MARKET","res_2_1725cap_after_2023_ref","AUS","OVEG","INHA_nowaste","2025","[kg/p/d]",0.189288082166504
"MARKET","res_2_1725cap_after_2023_ref","AUS","APPL","INHA_nowaste","2025","[kg/p/d]",0.0358321954664679
"MARKET","res_2_1725cap_after_2023_ref","AUS","OFRU","INHA_nowaste","2025","[kg/p/d]",0.119886012608925
"MARKET","res_2_1725cap_after_2023_ref","AUS","CITR","INHA_nowaste","2025","[kg/p/d]",0.0390610740158369
"MARKET","res_2_1725cap_after_2023_ref","AUS","TAGR","INHA_nowaste","2025","[kg/p/d]",0.00608769030896206
"MARKET","res_2_1725cap_after_2023_ref","AUS","TABO","INHA_nowaste","2025","[kg/p/d]",0.00182011435599046
"MARKET","res_2_1725cap_after_2023_ref","AUS","TWIN","INHA_nowaste","2025","[kg/p/d]",0.0603078953661272
"MARKET","res_2_1725cap_after_2023_ref","AUS","WHEA","INHA_nowaste","2025","[kg/p/d]",0.252267798677865
"MARKET","res_2_1725cap_after_2023_ref","AUS","BEEF","INHA_nowaste","2025","[kg/p/d]",0.083644008517646
"MARKET","res_2_1725cap_after_2023_ref","AUS","PORK","INHA_nowaste","2025","[kg/p/d]",0.0724385517011521
"MARKET","res_2_1725cap_after_2023_ref","AUS","SGMT","INHA_nowaste","2025","[kg/p/d]",0.022606736359468
"MARKET","res_2_1725cap_after_2023_ref","AUS","EGGS","INHA_nowaste","2025","[kg/p/d]",0.0237775060372527
"MARKET","res_2_1725cap_after_2023_ref","AUS","POUM","INHA_nowaste","2025","[kg/p/d]",0.15723280129418
"MARKET","res_2_1725cap_after_2023_ref","AUS","WMIO","INHA_nowaste","2025","[kg/p/d]",0.00205946066899825
"MARKET","res_2_1725cap_after_2023_ref","AUS","BUTT","INHA_nowaste","2025","[kg/p/d]",0.00942688273598618
"MARKET","res_2_1725cap_after_2023_ref","AUS","SMIP","INHA_nowaste","2025","[kg/p/d]",0.00399465486462238
"MARKET","res_2_1725cap_after_2023_ref","AUS","CHES","INHA_nowaste","2025","[kg/p/d]",0.0415449209173755
"MARKET","res_2_1725cap_after_2023_ref","AUS","FRMI","INHA_nowaste","2025","[kg/p/d]",0.300496409081289
"MARKET","res_2_1725cap_after_2023_ref","AUS","CREM","INHA_nowaste","2025","[kg/p/d]",0.000307118367000581
"MARKET","res_2_1725cap_after_2023_ref","AUS","COCM","INHA_nowaste","2025","[kg/p/d]",0.000231065983676958
"MARKET","res_2_1725cap_after_2023_ref","AUS","RICE","INHA_nowaste","2025","[kg/p/d]",0.0344567241514051
"MARKET","res_2_1725cap_after_2023_ref","AUS","SUGA","INHA_nowaste","2025","[kg/p/d]",0.0654726752089766
"MARKET","res_2_1725cap_after_2023_ref","AUS","RAPO","INHA_nowaste","2025","[kg/p/d]",0.04300446605608
"MARKET","res_2_1725cap_after_2023_ref","AUS","SUNO","INHA_nowaste","2025","[kg/p/d]",0.00215917426978181
"MARKET","res_2_1725cap_after_2023_ref","AUS","SOYO","INHA_nowaste","2025","[kg/p/d]",0.0012216331142342
"MARKET","res_2_1725cap_after_2023_ref","AUS","OLIO","INHA_nowaste","2025","[kg/p/d]",0.00333223740760291
"MARKET","res_2_1725cap_after_2023_ref","AUS","PLMO","INHA_nowaste","2025","[kg/p/d]",0.0104975829623648
"MARKET","res_2_1725cap_after_2023_ref","AUS","OTHO","INHA_nowaste","2025","[kg/p/d]",0.0275437136196817
"MARKET","res_2_1725cap_after_2023_ref","AUS","COFF","INHA_nowaste","2025","[kg/p/d]",0.0131033085385793
"MARKET","res_2_1725cap_after_2023_ref","AUS","TEAS","INHA_nowaste","2025","[kg/p/d]",0.00162728415944724
"MARKET","res_2_1725cap_after_2023_ref","AUS","FFIS","INHA_nowaste","2025","[kg/p/d]",0.00619127315083656
"MARKET","res_2_1725cap_after_2023_ref","AUS","SFIS","INHA_nowaste","2025","[kg/p/d]",0.0379783732316371
"MARKET","res_2_1725cap_after_2023_ref","AUS","OAQU","INHA_nowaste","2025","[kg/p/d]",0.0255519701147832
"MARKET","res_2_1725cap_after_2023_ref","AUS","FENI","INHA_nowaste","2025","[kg/p/d]",0.00537425493475676
"MARKET","res_2_1725cap_after_2023_ref","NZL","BARL","INHA_nowaste","2025","[kg/p/d]",0.0464648559282216
"MARKET","res_2_1725cap_after_2023_ref","NZL","OATS","INHA_nowaste","2025","[kg/p/d]",0.00512742288217033
"MARKET","res_2_1725cap_after_2023_ref","NZL","MAIZ","INHA_nowaste","2025","[kg/p/d]",0.00801601299004875
"MARKET","res_2_1725cap_after_2023_ref","NZL","OCER","INHA_nowaste","2025","[kg/p/d]",0.0118545075560651
"MARKET","res_2_1725cap_after_2023_ref","NZL","RAPE","INHA_nowaste","2025","[kg/p/d]",0.000565404189318135
"MARKET","res_2_1725cap_after_2023_ref","NZL","SUNF","INHA_nowaste","2025","[kg/p/d]",0.000891490285876903
"MARKET","res_2_1725cap_after_2023_ref","NZL","SOYA","INHA_nowaste","2025","[kg/p/d]",0.00291471851695574
"MARKET","res_2_1725cap_after_2023_ref","NZL","PULS","INHA_nowaste","2025","[kg/p/d]",0.00576684844309571
"MARKET","res_2_1725cap_after_2023_ref","NZL","POTA","INHA_nowaste","2025","[kg/p/d]",0.123868960630577
"MARKET","res_2_1725cap_after_2023_ref","NZL","TOBA","INHA_nowaste","2025","[kg/p/d]",0.00125764261949398
"MARKET","res_2_1725cap_after_2023_ref","NZL","TOMA","INHA_nowaste","2025","[kg/p/d]",0.0533045651868301
"MARKET","res_2_1725cap_after_2023_ref","NZL","OVEG","INHA_nowaste","2025","[kg/p/d]",0.231018109957006
"MARKET","res_2_1725cap_after_2023_ref","NZL","APPL","INHA_nowaste","2025","[kg/p/d]",0.0202306818840681
"MARKET","res_2_1725cap_after_2023_ref","NZL","OFRU","INHA_nowaste","2025","[kg/p/d]",0.102034745591239
"MARKET","res_2_1725cap_after_2023_ref","NZL","CITR","INHA_nowaste","2025","[kg/p/d]",0.0289665245068612
"MARKET","res_2_1725cap_after_2023_ref","NZL","TAGR","INHA_nowaste","2025","[kg/p/d]",0.0103088840296534
"MARKET","res_2_1725cap_after_2023_ref","NZL","TABO","INHA_nowaste","2025","[kg/p/d]",0.0013406663179577
"MARKET","res_2_1725cap_after_2023_ref","NZL","TWIN","INHA_nowaste","2025","[kg/p/d]",0.0141459057668291
"MARKET","res_2_1725cap_after_2023_ref","NZL","WHEA","INHA_nowaste","2025","[kg/p/d]",0.241757553482022
"MARKET","res_2_1725cap_after_2023_ref","NZL","BEEF","INHA_nowaste","2025","[kg/p/d]",0.0498448914274882
"MARKET","res_2_1725cap_after_2023_ref","NZL","PORK","INHA_nowaste","2025","[kg/p/d]",0.0727191160145239
"MARKET","res_2_1725cap_after_2023_ref","NZL","SGMT","INHA_nowaste","2025","[kg/p/d]",0.0274819519936004
"MARKET","res_2_1725cap_after_2023_ref","NZL","EGGS","INHA_nowaste","2025","[kg/p/d]",0.0360238087359768
"MARKET","res_2_1725cap_after_2023_ref","NZL","POUM","INHA_nowaste","2025","[kg/p/d]",0.104168745750941
"MARKET","res_2_1725cap_after_2023_ref","NZL","WMIO","INHA_nowaste","2025","[kg/p/d]",0.0093488109094213
"MARKET","res_2_1725cap_after_2023_ref","NZL","BUTT","INHA_nowaste","2025","[kg/p/d]",0.0177563259377339
"MARKET","res_2_1725cap_after_2023_ref","NZL","CHES","INHA_nowaste","2025","[kg/p/d]",0.0177037490904391
"MARKET","res_2_1725cap_after_2023_ref","NZL","FRMI","INHA_nowaste","2025","[kg/p/d]",0.0584037026192352
"MARKET","res_2_1725cap_after_2023_ref","NZL","CREM","INHA_nowaste","2025","[kg/p/d]",0.00046492313495087
"MARKET","res_2_1725cap_after_2023_ref","NZL","COCM","INHA_nowaste","2025","[kg/p/d]",0.00327322588934963
"MARKET","res_2_1725cap_after_2023_ref","NZL","RICE","INHA_nowaste","2025","[kg/p/d]",0.0242568254107265
"MARKET","res_2_1725cap_after_2023_ref","NZL","SUGA","INHA_nowaste","2025","[kg/p/d]",0.116727416163498
"MARKET","res_2_1725cap_after_2023_ref","NZL","RAPO","INHA_nowaste","2025","[kg/p/d]",0.00591189995977779
"MARKET","res_2_1725cap_after_2023_ref","NZL","SUNO","INHA_nowaste","2025","[kg/p/d]",0.00251614560118312
"MARKET","res_2_1725cap_after_2023_ref","NZL","SOYO","INHA_nowaste","2025","[kg/p/d]",0.00310767602164285
